PM Name,PM Description,Instruction 1,Instruction 2,Instruction 3,Instruction 4,Instruction 5,Instruction 6,Instruction 7,Instruction 8,Instruction 9,Instruction 10,Asset ID,Scheduling start on (MM/DD/YYYY),Repeat X Days,Repeat X Weeks,Repeat X Months,Repeat X Years,Assigned To User (user login),Assigned To Team (team name),Part ID,Part Suggested Qty,Default Priority Level,Estimated Time (in minutes),Always Create New PMs,Recalculate on PM Completion,Task Status Configuration (Green),Task Status Configuration (Orange),Task Status Configuration (Red)
523.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, WEAR STRIPS, CONVEYOR BELTING AND GUIDES. REPAIR AS NEEDED.",,,,,,,,,,420,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
523.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR PROPER OPERATION OR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,420,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
523.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,420,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
523.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, WEAR STRIPS, CONVEYOR BELTING AND GUIDES. REPAIR AS NEEDED.",,,,,,,,,,420,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
523.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR PROPER OPERATION OR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,420,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
523.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,420,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
524.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, WEAR STRIPS, CONVEYOR CHAIN, AND FRAMEWORK. REPAIR AS NEEDED. ",,,,,,,,,,470,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
524.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR PROPER OPERATION OR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,470,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
524.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,470,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
560.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, LINKAGES, LEAD SCREWS, BRUSHES AND FRAMEWORK. REPAIR AS NEEDED. ",,,,,,,,,,449,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
560.28-INSPECT...,,INSPECT VACUUM DUCTING AND BLOWER ASSEMBLY. REPAIR OR REPLACE DAMAGED COMPONENTS.,,,,,,,,,,449,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
560.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR PROPER OPERATION. REPLACE ANY DAMAGED COMPONENTS. ,,,,,,,,,,449,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
560.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,449,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
526.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, WEAR STRIPS EXC.",,,,,,,,,,477,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
526.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,477,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
526.180-CHECK O...,,CHECK OIL IN GEARBOXES. REPLACE OIL OR REPLACE THE GEARBOX IF NEEDED. ,,,,,,,,,,477,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
526.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,477,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
526.28-INSPECT...,,INSPECT WENDWAY CONVEYOR CHAIN FOR EXCESSIVE WEAR OR DAMAGE. REPLACE AS NEEDED.,,,,,,,,,,477,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
527.14-CHECK A...,,"CHECK AND FILL COOLER MAIN PRODUCT CHAIN OILER, CHECK OPERATION AND ADJUSTMENT.",,,,,,,,,,399,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
527.14-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING MAIN DRIVE CHAIN, DRIVE BELTS, BEARINGS, TENSIONERS, WEAR STRIPS AND GUIDES. ",,,,,,,,,,399,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
527.30-INSPECT...,,"INSPECT CONDITION, OPERATION AND ADJUSTMENT OF ALL COOLER SAFETY SWITCHES, SEE YOUR SUPERVISOR FOR PROPER SETTINGS",,,,,,,,,,399,6/15/2022,30,,,,,Technician,,,3,30,1,0,0,-1,-2
527.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN THE MAIN DRIVE GEARBOX. IF NECESSARY TAKE AN OIL SAMPLE TO SEND OUT FOR ANALYSYS. REPLACE OIL IF NECESSARY. ,,,,,,,,,,399,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
527.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,399,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
529.365-REPLACE...,,REPLACE INTRALOX BELTING AND SPROCKETS,,,,,,,,,,388,6/15/2022,365,,,,,Technician,,,3,30,1,0,0,-1,-2
529.28-INSPECT...,,"INSPECT CONDITION OF ALL INTRALOX SPROCKETS, REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,388,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
529.14-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, WEAR STRIPS EXC.",,,,,,,,,,388,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
529.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,388,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
529.180-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. REPLACE OIL OR REPLACE GEARBOX IF NEEDED. ,,,,,,,,,,388,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
529.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,388,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
529.14-LUBRICA...,,LUBRICATE AND INSPECT CONDITION OF ALL PNEUMATIC COMPONENTS. ,,,,,,,,,,388,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
531.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, WEAR STRIPS EXC.",,,,,,,,,,424,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
531.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,424,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
531.180-CHECK O...,,CHECK OIL IN GEARBOXES. REPLACE OIL OR REPLACE THE GEARBOX IF NEEDED. ,,,,,,,,,,424,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
531.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,424,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
531.28-INSPECT...,,INSPECT WENDWAY CONVEYOR CHAIN FOR EXCESSIVE WEAR OR DAMAGE. REPLACE AS NEEDED.,,,,,,,,,,424,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
532.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BRAKE UNITS, CHAINS, SPROCKETS, WEAR STRIPS, GUIDES, ROLLS AND CONVEYOR BELTING.",,,,,,,,,,389,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
532.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR AS NEEDED.,,,,,,,,,,389,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
532.14-INSPECT...,,INSPECT BUTTER APPLICATOR CYLINDERS AND SEALS FOR LEAKS OR DAMAGED PARTS. REPLACE AS NEEDED.,,,,,,,,,,389,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
532.14-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,389,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
532.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,389,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
532.14-CHECK C...,,CHECK CONDITION OF CUTTER/SEAL BAR ASSEMBLY. REPLACE KNIFE AND ANVIL IF THEY ARE SHOWING EXCESSIVE WEAR.,,,,,,,,,,389,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
562.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BELTS, ROLLS, WEAR STRIPS, BUSHINGS, LINKAGES, BRAKE UNITS, CHAINS AND SPROCKETS. ",,,,,,,,,,451,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
562.14-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE IF NEEDED. ,,,,,,,,,,451,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
562.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,451,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
562.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. REPLACE OIL OR REPLACE GEARBOX IF NEEDED. ,,,,,,,,,,451,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
562.14-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,451,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
534.7-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADES DRIVE PULLEYS, BEARINGS, SHAFTS, SPINDLES, GUIDES, AND TENSIONER.",,,,,,,,,,427,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
534.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER PRESSURE BELTS, PRESSURE BELT ROLLERS AND DRIVE ASSEMBLY. REPLACE WORN BELTS OR OTHER COMPONENTS IF NEEDED.",,,,,,,,,,427,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
534.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADE MOTOR, DRIVE BELT, PULLEYS AND BRAKE UNIT.",,,,,,,,,,427,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
534.14-LUBE AN...,,LUBE AND INSPECT BLADE HEIGHT ADJUSTING ASSEMBLY. CHECK HEIGHT ADJUSTMENT FOR PARALLEL. ADJUST LINKAGE IF NEEDED.,,,,,,,,,,427,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
534.14-REMOVE ...,,"REMOVE THE SLICER BLADES, CLEAN AND LUBRICATE STEMS WITH PETROLATUM.  CHECK THE CONDITION OF THE SLEEVES AND O-RINGS.  REPLACE IF NEEDED.",,,,,,,,,,427,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
534.14-CHECK T...,,"CHECK THAT THE SLICER BLADES ARE ALL AT THE SAME HEIGHT, I.E. LEVEL WITH EACH OTHER.  ADJUST IF NEEDED.",,,,,,,,,,427,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
534.14-CHECK T...,,CHECK THE OPERATION AND CONDITION OF THE SCREWDRIVERS AND THE UPPER AND LOWER DRIVE O-RINGS.  REPLACE OR REPAIR IF NEEDED.,,,,,,,,,,427,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
536.7-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADE DRIVE PULLEYS, BEARINGS, SHAFTS, GUIDES, AND TENSIONER.",,,,,,,,,,429,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
536.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER PRESSURE BELTS, PRESSURE BELT ROLLERS AND DRIVE ASSEMBLY. REPLACE WORN BELTS OR OTHER COMPONENTS IF NEEDED.",,,,,,,,,,429,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
536.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADE, MOTOR, DRIVE BELT, PULLEYS AND BRAKE UNIT.",,,,,,,,,,429,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
536.14-LUBE AN...,,LUBE AND INSPECT BLADE HEIGHT ADJUSTING ASSEMBLY. CHECK HEIGHT ADJUSTMENT FOR PARALLEL. ADJUST LINKAGE IF NEEDED.,,,,,,,,,,429,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
538.14-LUBRICA...,,LUBRICATE AND INSPECT CONDITION OF ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE PARTS AS NEEDED,,,,,,,,,,432,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
538.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS, INCLUDING BELTS, CHAINS, SPROCKETS, BUSHINGS, LINKAGES, CAMS, CLUTCHES, BEARINGS, SHAFTS, GUIDES AND WEAR STRIPS. REPAIR AS NEEDED.",,,,,,,,,,432,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
538.14-CHECK C...,,CHECK CONDITION AND OPERATION OF ALL ELECTRICAL COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,432,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
538.90-BLOW OU...,,BLOW OUT MOTORS AND FAN AREAS. IF NECESSARY REMOVE FAN COVER.,,,,,,,,,,432,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
538.14-INSPECT...,,INSPECT ALL DETENT CLUTCHES FOR PROPER OPERATION. ADJUST OR REPLACE AS NEEDED. ,,,,,,,,,,432,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
538.180-CHECK O...,,CHECK OIL LEVEL AND CONDITION OF OIL IN ALL GEARBOXES. REPLACE OIL OR REPLACE THE GEARBOX DEPENDING ON THE CONDITION. IF NECESSARY TAKE A SAMPLE TO SEND OUT FOR ANALYSIS.,,,,,,,,,,432,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
538.7-INSPECT...,,INSPECT ALL GUARDS INCLUDING SLICER GUARDS. MAKE SURE THEY ARE ATTACHED PROPERLY AND SAFETIES ARE WORKING. ,,,,,,,,,,432,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
537.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING CHAINS, SPROCKETS, BELTS, PULLEYS, LINKAGES, PUSHERS, GUIDES AND WEAR STRIPS. REPAIR AS NEEDED",,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
537.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
537.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,431,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
537.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
537.7-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS REPLACE AS NEEDED.,,,,,,,,,,431,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
537.28-INSPECT...,,"INSPECT ALL MECHANICAL COMPONENTS INCLUDING LINKAGES, BUSHINGS, SPRINGS, DRIVE BELTS, CLUTCHES, AND GUIDES. ADJUST AND REPAIR AS NEEDED",,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
537.28-CHECK O...,,"CHECK OPERATION AND CONDITION OF PRINTER ASSEMBLY, REPAIR OR REPLACE COMPONENTS AS NEEDED.",,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
537.14-CHECK C...,,"CHECK CONDITION OF BRUSH ASSEMBLY. CLEAN DEBRIS OUT OF CHAINS AND SPROCKETS, REPLACE WORN OUT CHAINS AS NEEDED, INSPECT ALL MECHANICAL COMPONENTS AND REPAIR AS NEEDED.",,,,,,,,,,431,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
537.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
800.28-CHECK C...,,CHECK CALIBRATION ACCURACY OF ALL INGREDIENT METERS. USE THE INGREDIENT METER CHECK FORM TO LOG THE READINGS. MAKE ANY ADJUSTMENTS OR REPAIRS IF NEEDED TO RESTORE ACCURACY.  ,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
800.28-CHECK A...,,"CHECK ALL PIPING FOR LEAKS OR DAMAGE, REPAIR AS NEEDED",,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
800.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
800.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
800.28-CHECK C...,,CHECK CALIBRATION ACCURACY OF ALL INGREDIENT METERS. USE THE INGREDIENT METER CHECK FORM TO LOG THE READINGS. MAKE ANY ADJUSTMENTS OR REPAIRS IF NEEDED TO RESTORE ACCURACY.  ,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
800.28-CHECK A...,,"CHECK ALL PIPING FOR LEAKS OR DAMAGE, REPAIR AS NEEDED",,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
800.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
800.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
801.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, PIPING, SEALS, AGITATOR DRIVE BELT, TRUNION BEARINGS, PULLEYS, BUSHINGS, ROD ENDS AND SHAFT COUPLERS. ",,,,,,,,,,111,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
801.14-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,111,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
801.14-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED. ,,,,,,,,,,111,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
801.14-INSPECT...,,INSPECT CONDITION AND OPERATION OF ALL HYDRAULIC SYSTEM COMPONENTS. REPAIR AS NEEDED. MAKE SURE FLUID LEVEL IS CORRECT. ,,,,,,,,,,111,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
801.180-REPLACE...,,REPLACE HYDRAULIC FLUID FILTER EVERY SIX MONTHS,,,,,,,,,,111,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
801.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. IF NECESSARY TAKE AN OIL SAMPLE FROM THE AGITATOR GEARBOX TO SEND OUT FOR ANALYSYS. ,,,,,,,,,,111,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
802.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, COUPLERS, SEALS, CHAINS, SPROCKETS, BELTS, PULLEYS AND GEARS. ",,,,,,,,,,108,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
802.28-INSPECT...,,INSPECT CONDITION OF AUGERS. ,,,,,,,,,,108,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
802.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN THE GEARBOX. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,108,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
802.28-CHECK O...,,CHECK OIL LEVEL IN ALL GEAR BOXES - FILL TO JUST UNDER FILL PLUG. LOOK FOR SIGNS OF LEAKING SEALS. IF GEAR BOX WAS LOW ON OIL INVESTIGATE AND FIND OUT WHY.....,,,,,,,,,,108,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
802.14-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,108,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
803.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, SEALS, GUIDES, ROLLS, BELTS, SPROCKETS AND WEAR STRIPS. REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
803.28-INSPECT...,,INSPECT OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
803.180-REPLACE...,,REPLACE THE OIL IN THE DOUBLE SCREW GEARBOX EVERY SIX MONTHS. IF NECESSARY TAKE AN OIL SAMPLE TO SEND OUT FOR ANALYSYS. ,,,,,,,,,,122,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
803.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,122,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
803.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS INCLUDING THE VACUUM GENERATOR AND ASSOCIATED VACUUM COMPONENTS. ,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
803.28-CHECK C...,,CHECK CONDITION AND OPERATION OF ELECTRICAL COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
803.28-CHECK C...,,CHECK CONDITION AND OPERATION OF SCREW AUGERS AND BARRELS. ,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
803.28-LUBRICA...,,"LUBRICATE AND INSPECT MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BUSHINGS, RODS, LINKAGES, PIPING, GASKETS, VANES AND KNIFE. ",,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
803.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
804.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAIN, SPROCKETS, GUIDES, WEAR STRIPS, BELTS, PULLEYS, SHEAR PIN HUB AND ACCESS DOORS. ",,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
804.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN MAIN DRIVE GEARBOX. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
804.14-INSPECT...,,INSPECT STEAM RADIATORS AND FILTERS. CLEAN THEM OUT IF NECESSARY.,,,,,,,,,,123,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
804.28-INSPECT...,,"INSPECT ALL STEAM COMPONENTS INCLUDING VALVES, PIPING, RADIATORS AND STEAM TRAPS. ",,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
804.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
804.28-INSPECT...,,INSPECT CUPS AND TRAYS. STRAIGHTEN ANY THAT ARE BENT OR BOWED. REPLACE BAD CUPS IF NECESSARY. ,,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
